transaction_id,date,hour,household_id,device_id,battery_level_start_pct,battery_level_end_pct,energy_delivered_wh,charge_duration_min,household_kerosene_use_l_this_week,is_simulated_fault_injected
T010574,2025-09-07,15,HH033,DEV0048,11.4,94.4,5.31,22.8,0.3,False
T010575,2025-09-07,17,HH034,DEV0049,29.6,100.0,5.28,25.9,0.2,False
T010576,2025-09-07,14,HH035,DEV0050,36.4,100.0,21.56,146.7,0.3,False
T010577,2025-09-07,17,HH036,DEV0051,21.4,97.3,4.55,24.7,0.49,False
T010578,2025-09-07,14,HH039,DEV0058,25.6,100.0,3.57,25.9,0.67,False
T010579,2025-09-07,14,HH046,DEV0068,39.1,100.0,28.62,184.8,0.12,False
T010580,2025-09-07,18,HH048,DEV0071,17.2,92.0,30.3,200.3,0.08,False
T010581,2025-09-07,14,HH051,DEV0075,24.3,96.5,3.54,25.3,0.45,False
T010582,2025-09-07,17,HH053,DEV0078,23.4,100.0,15.32,66.5,0.22,False
T010583,2025-09-07,16,HH056,DEV0083,24.0,71.1,10.32,65.7,0.66,True
T010584,2025-09-07,15,HH057,DEV0085,25.7,100.0,5.65,31.5,0.81,False
T010585,2025-09-07,17,HH058,DEV0086,29.7,100.0,2.53,11.7,0.28,False
T010586,2025-09-07,15,HH059,DEV0087,5.6,76.8,4.13,17.9,0.28,False
T010587,2025-09-07,14,HH066,DEV0098,34.5,89.3,3.56,22.1,0.2,True
T010588,2025-09-07,16,HH067,DEV0099,11.5,88.0,6.12,27.9,0.77,False
T010589,2025-09-07,17,HH069,DEV0101,36.3,100.0,35.16,223.0,0.16,False
T010590,2025-09-07,15,HH070,DEV0102,33.5,85.4,1.71,10.4,0.24,True
T010591,2025-09-07,19,HH071,DEV0103,16.0,98.2,5.18,31.2,0.58,False
T010592,2025-09-07,17,HH072,DEV0104,18.3,95.6,22.66,118.0,0.05,False
T010593,2025-09-07,19,HH073,DEV0105,29.5,100.0,4.3,31.9,0.2,False
T010594,2025-09-07,19,HH074,DEV0107,7.6,83.0,37.95,168.2,0.3,False
T010595,2025-09-07,13,HH078,DEV0113,34.5,100.0,3.47,16.6,0.76,False
T010596,2025-09-07,15,HH080,DEV0116,30.5,100.0,5.21,28.3,0.8,False
T010597,2025-09-07,17,HH085,DEV0124,16.9,100.0,27.92,123.2,0.06,False
T010598,2025-09-07,17,HH086,DEV0126,8.7,93.1,26.25,158.9,0.36,False
T010599,2025-09-07,14,HH091,DEV0133,35.0,100.0,2.92,17.7,0.31,False
T010600,2025-09-07,18,HH092,DEV0134,15.5,92.3,34.33,256.4,0.44,False
T010601,2025-09-07,18,HH095,DEV0139,17.5,94.8,19.17,118.1,0.7,False
T010602,2025-09-07,19,HH099,DEV0144,38.7,100.0,4.72,22.7,0.32,False
T010603,2025-09-07,14,HH109,DEV0157,27.5,100.0,4.5,32.6,0.62,False
T010604,2025-09-07,19,HH110,DEV0158,34.7,100.0,2.15,15.7,0.34,False
T010605,2025-09-07,15,HH112,DEV0163,17.2,95.4,26.34,149.7,0.27,False
T010606,2025-09-07,14,HH115,DEV0169,33.3,100.0,26.95,148.8,0.61,False
T010607,2025-09-07,13,HH119,DEV0175,24.8,100.0,18.95,83.5,0.21,False
T010608,2025-09-07,16,HH122,DEV0179,39.9,100.0,19.71,134.5,0.71,False
T010609,2025-09-07,19,HH127,DEV0186,6.6,84.3,39.23,185.0,0.17,False
T010610,2025-09-07,17,HH129,DEV0188,33.3,100.0,3.94,18.2,0.56,False
T010611,2025-09-07,19,HH130,DEV0189,6.2,89.7,5.93,35.9,0.14,False
T010612,2025-09-07,19,HH131,DEV0190,33.7,100.0,3.12,22.0,0.45,False
T010613,2025-09-07,15,HH133,DEV0193,10.5,94.7,3.2,16.0,0.19,False
T010614,2025-09-07,15,HH135,DEV0198,10.8,91.7,4.69,24.3,0.09,False
T010615,2025-09-07,15,HH136,DEV0199,29.1,100.0,32.68,199.1,0.38,False
T010616,2025-09-07,12,HH137,DEV0201,16.6,91.2,44.11,325.1,0.67,False
T010617,2025-09-07,19,HH138,DEV0203,35.9,100.0,21.86,111.2,0.18,False
T010618,2025-09-07,17,HH140,DEV0206,29.1,100.0,18.29,92.6,0.69,False
T010619,2025-09-08,19,HH002,DEV0003,9.5,85.4,4.25,27.4,0.55,False
T010620,2025-09-08,19,HH003,DEV0004,9.6,92.5,33.0,241.1,0.63,False
T010621,2025-09-08,17,HH004,DEV0005,14.0,85.1,5.12,33.4,0.19,False
T010622,2025-09-08,19,HH006,DEV0007,23.9,100.0,15.68,67.5,0.52,False
T010623,2025-09-08,17,HH007,DEV0008,17.7,99.4,3.11,13.4,0.32,False
T010624,2025-09-08,16,HH011,DEV0015,8.6,100.0,54.47,319.8,0.61,False
T010625,2025-09-08,16,HH012,DEV0016,33.4,75.5,1.43,8.9,0.1,True
T010626,2025-09-08,15,HH019,DEV0026,30.5,100.0,23.35,104.5,0.21,False
T010627,2025-09-08,19,HH020,DEV0027,19.6,100.0,2.81,12.8,0.16,False
T010628,2025-09-08,15,HH027,DEV0039,10.3,84.4,2.37,12.5,0.27,False
T010629,2025-09-08,18,HH028,DEV0040,25.9,100.0,28.6,146.0,0.38,False
T010630,2025-09-08,17,HH029,DEV0043,26.8,100.0,38.72,232.7,0.33,False
T010631,2025-09-08,19,HH035,DEV0050,36.4,100.0,21.56,101.5,0.39,False
T010632,2025-09-08,15,HH038,DEV0054,30.8,100.0,22.07,128.0,0.45,False
T010633,2025-09-08,15,HH043,DEV0065,36.2,100.0,2.68,15.1,0.5,False
T010634,2025-09-08,10,HH045,DEV0067,10.3,87.0,39.42,187.9,0.63,False
T010635,2025-09-08,19,HH047,DEV0069,9.7,61.7,26.76,170.7,0.11,True
T010636,2025-09-08,15,HH049,DEV0073,37.0,100.0,2.65,13.1,0.11,False
T010637,2025-09-08,15,HH053,DEV0078,13.1,89.5,15.27,84.8,0.15,False
T010638,2025-09-08,14,HH062,DEV0092,20.6,100.0,25.96,150.9,0.38,False
T010639,2025-09-08,12,HH064,DEV0095,17.4,100.0,2.56,16.3,0.54,False
T010640,2025-09-08,16,HH071,DEV0103,23.2,94.4,4.49,32.5,0.31,False
T010641,2025-09-08,18,HH073,DEV0105,20.0,91.6,4.37,20.9,0.24,False
T010642,2025-09-08,15,HH074,DEV0108,39.3,100.0,3.4,16.7,0.25,False
T010643,2025-09-08,17,HH076,DEV0110,13.9,88.5,26.72,165.0,0.46,False
T010644,2025-09-08,17,HH078,DEV0113,8.7,93.9,4.52,23.5,0.53,False
T010645,2025-09-08,13,HH080,DEV0116,10.9,100.0,6.68,37.5,0.46,False
T010646,2025-09-08,17,HH081,DEV0118,9.5,93.2,17.5,79.7,0.87,False
T010647,2025-09-08,14,HH084,DEV0123,28.1,100.0,3.6,21.3,0.87,False
T010648,2025-09-08,15,HH087,DEV0128,40.0,100.0,1.92,9.4,0.19,False
T010649,2025-09-08,15,HH090,DEV0132,23.1,100.0,44.68,230.7,0.59,False
T010650,2025-09-08,14,HH093,DEV0135,26.1,100.0,3.18,15.1,0.46,False
T010651,2025-09-08,16,HH098,DEV0142,21.6,100.0,43.12,283.6,0.67,False
T010652,2025-09-08,13,HH103,DEV0149,38.4,74.9,1.57,8.7,0.83,True
T010653,2025-09-08,17,HH104,DEV0150,33.2,100.0,21.98,94.9,0.2,False
T010654,2025-09-08,18,HH108,DEV0155,26.8,100.0,32.87,166.5,0.5,False
T010655,2025-09-08,15,HH110,DEV0160,5.0,92.3,31.18,149.3,0.31,False
T010656,2025-09-08,15,HH112,DEV0163,28.1,100.0,24.23,123.3,0.29,False
T010657,2025-09-08,19,HH114,DEV0166,19.2,72.4,3.35,21.5,0.41,True
T010658,2025-09-08,19,HH116,DEV0170,17.0,100.0,27.97,142.9,0.69,False
T010659,2025-09-08,13,HH117,DEV0171,39.2,100.0,2.19,10.5,0.37,False
T010660,2025-09-08,18,HH123,DEV0180,18.3,100.0,17.08,87.3,0.31,False
T010661,2025-09-08,16,HH130,DEV0189,23.1,100.0,5.46,29.5,0.15,False
T010662,2025-09-08,16,HH132,DEV0192,25.2,100.0,3.74,16.1,0.3,False
T010663,2025-09-08,13,HH135,DEV0198,8.9,99.7,5.27,25.6,0.1,False
T010664,2025-09-08,15,HH136,DEV0199,35.3,100.0,29.83,193.1,0.53,False
T010665,2025-09-08,16,HH138,DEV0203,34.7,100.0,22.27,155.4,0.24,False
T010666,2025-09-08,19,HH139,DEV0204,13.2,90.6,28.39,208.1,0.27,False
T010667,2025-09-09,18,HH009,DEV0013,20.0,100.0,4.48,33.4,0.18,False
T010668,2025-09-09,15,HH010,DEV0014,39.8,100.0,35.88,163.4,0.4,False
T010669,2025-09-09,16,HH012,DEV0016,25.8,68.2,1.44,6.2,0.07,True
T010670,2025-09-09,14,HH016,DEV0021,21.7,100.0,35.63,163.0,0.35,False
T010671,2025-09-09,18,HH021,DEV0028,27.1,100.0,19.76,87.5,0.4,False
T010672,2025-09-09,18,HH026,DEV0038,14.1,98.9,42.42,284.4,0.16,False
T010673,2025-09-09,13,HH027,DEV0039,38.1,100.0,1.98,11.8,0.29,False
T010674,2025-09-09,16,HH029,DEV0041,39.9,100.0,4.21,20.0,0.65,False
T010675,2025-09-09,15,HH038,DEV0054,8.8,100.0,29.09,175.7,0.47,False
T010676,2025-09-09,16,HH041,DEV0060,16.4,100.0,4.26,23.8,0.15,False
T010677,2025-09-09,16,HH042,DEV0062,34.9,100.0,19.14,94.2,0.22,False
T010678,2025-09-09,18,HH044,DEV0066,29.3,100.0,22.13,163.6,0.41,False
T010679,2025-09-09,17,HH046,DEV0068,35.8,100.0,30.17,204.3,0.08,False
T010680,2025-09-09,15,HH050,DEV0074,7.9,95.0,4.01,29.0,0.44,False
T010681,2025-09-09,15,HH052,DEV0077,19.0,100.0,4.13,21.2,0.47,False
T010682,2025-09-09,13,HH054,DEV0079,6.4,79.9,3.45,17.8,0.31,False
T010683,2025-09-09,19,HH056,DEV0083,6.3,39.6,7.3,49.1,0.4,True
T010684,2025-09-09,16,HH058,DEV0086,27.3,100.0,2.62,12.2,0.36,False
T010685,2025-09-09,13,HH063,DEV0093,37.3,100.0,17.99,85.4,0.37,False
T010686,2025-09-09,15,HH064,DEV0095,23.0,100.0,2.39,12.3,0.48,False
T010687,2025-09-09,18,HH066,DEV0098,39.5,75.4,2.33,11.5,0.41,True
T010688,2025-09-09,12,HH067,DEV0099,11.0,100.0,7.12,46.5,0.72,False
T010689,2025-09-09,18,HH068,DEV0100,7.7,84.0,33.11,181.8,0.56,False
T010690,2025-09-09,17,HH069,DEV0101,7.8,98.2,49.91,229.3,0.18,False
T010691,2025-09-09,16,HH080,DEV0116,29.5,100.0,5.29,37.7,0.8,False
T010692,2025-09-09,19,HH081,DEV0118,32.0,100.0,14.21,64.4,0.65,False
T010693,2025-09-09,18,HH084,DEV0123,18.5,100.0,4.07,19.0,0.72,False
T010694,2025-09-09,15,HH088,DEV0129,15.4,87.9,33.41,157.1,0.2,False
T010695,2025-09-09,16,HH089,DEV0130,38.1,100.0,2.79,15.1,0.13,False
T010696,2025-09-09,13,HH093,DEV0135,34.7,100.0,2.81,20.9,0.36,False
T010697,2025-09-09,17,HH095,DEV0139,28.7,100.0,17.68,89.7,0.71,False
T010698,2025-09-09,14,HH096,DEV0140,15.3,95.1,5.74,33.0,0.17,False
T010699,2025-09-09,18,HH100,DEV0145,7.6,99.4,37.38,276.6,0.15,False
T010700,2025-09-09,15,HH102,DEV0148,14.3,91.3,20.39,125.2,0.69,False
T010701,2025-09-09,15,HH104,DEV0150,40.0,100.0,19.74,111.9,0.26,False
T010702,2025-09-09,17,HH107,DEV0153,27.8,100.0,2.74,11.8,0.29,False
T010703,2025-09-09,17,HH108,DEV0155,10.3,87.6,34.73,251.8,0.49,False
T010704,2025-09-09,17,HH109,DEV0157,36.8,100.0,3.92,19.8,0.49,False
T010705,2025-09-09,19,HH112,DEV0163,6.5,83.8,26.04,115.6,0.4,False
T010706,2025-09-09,19,HH116,DEV0170,11.0,89.9,26.59,157.2,0.72,False
T010707,2025-09-09,17,HH119,DEV0175,37.2,100.0,15.83,92.9,0.25,False
T010708,2025-09-09,16,HH122,DEV0179,27.1,100.0,23.91,151.9,0.69,False
T010709,2025-09-09,16,HH127,DEV0186,16.3,100.0,42.27,273.3,0.17,False
T010710,2025-09-09,17,HH132,DEV0192,35.0,100.0,3.25,14.8,0.46,False
T010711,2025-09-09,16,HH135,DEV0198,10.5,98.0,5.08,35.2,0.12,False
T010712,2025-09-09,16,HH140,DEV0206,11.0,94.0,21.41,160.2,0.62,False
T010713,2025-09-10,12,HH003,DEV0004,26.4,100.0,29.29,142.6,0.63,False
T010714,2025-09-10,18,HH006,DEV0007,18.3,100.0,16.83,99.8,0.49,False
T010715,2025-09-10,19,HH012,DEV0016,14.9,54.7,1.35,7.2,0.1,True
T010716,2025-09-10,19,HH016,DEV0021,33.8,100.0,30.12,166.1,0.33,False
T010717,2025-09-10,13,HH022,DEV0031,8.9,87.5,15.95,82.7,0.32,False
T010718,2025-09-10,16,HH024,DEV0035,34.4,100.0,35.88,157.9,0.43,False
T010719,2025-09-10,16,HH025,DEV0037,14.1,100.0,50.51,310.4,0.4,False
T010720,2025-09-10,15,HH033,DEV0048,16.4,99.9,5.34,28.6,0.3,False
T010721,2025-09-10,15,HH034,DEV0049,10.3,91.5,6.09,26.7,0.3,False
T010722,2025-09-10,14,HH035,DEV0050,21.0,100.0,26.78,121.2,0.48,False
T010723,2025-09-10,17,HH037,DEV0053,5.8,84.1,3.68,16.2,0.63,False
T010724,2025-09-10,14,HH038,DEV0054,8.2,84.2,24.24,144.8,0.62,False
T010725,2025-09-10,15,HH042,DEV0063,34.8,100.0,4.89,30.2,0.34,False
T010726,2025-09-10,15,HH043,DEV0064,10.4,91.2,37.26,182.2,0.6,False
T010727,2025-09-10,19,HH044,DEV0066,37.0,100.0,19.72,94.1,0.79,False
T010728,2025-09-10,17,HH047,DEV0069,39.3,95.6,28.99,187.7,0.1,True
T010729,2025-09-10,19,HH050,DEV0074,17.2,97.8,3.71,19.5,0.61,False
T010730,2025-09-10,18,HH053,DEV0078,16.2,91.5,15.05,95.1,0.18,False
T010731,2025-09-10,17,HH055,DEV0080,34.9,100.0,19.79,131.1,0.31,False
T010732,2025-09-10,18,HH056,DEV0083,8.8,45.8,8.1,59.2,0.59,True
T010733,2025-09-10,18,HH060,DEV0088,8.1,92.2,6.14,32.9,0.44,False
T010734,2025-09-10,15,HH061,DEV0091,37.2,100.0,3.77,17.1,0.54,False
T010735,2025-09-10,16,HH064,DEV0095,18.8,100.0,2.52,13.1,0.32,False
T010736,2025-09-10,13,HH066,DEV0098,17.8,49.5,2.06,10.2,0.3,True
T010737,2025-09-10,18,HH070,DEV0102,17.1,59.1,1.39,9.5,0.2,True
T010738,2025-09-10,17,HH071,DEV0103,15.1,100.0,5.35,25.0,0.63,False
T010739,2025-09-10,13,HH072,DEV0104,38.6,100.0,17.99,119.0,0.05,False
T010740,2025-09-10,15,HH073,DEV0105,39.3,100.0,3.7,24.5,0.23,False
T010741,2025-09-10,14,HH083,DEV0122,29.4,100.0,27.32,139.8,0.25,False
T010742,2025-09-10,16,HH090,DEV0132,29.0,100.0,41.25,261.7,0.67,False
T010743,2025-09-10,19,HH096,DEV0140,5.3,86.1,5.82,35.7,0.14,False
T010744,2025-09-10,18,HH097,DEV0141,28.1,100.0,3.74,17.3,0.29,False
T010745,2025-09-10,17,HH098,DEV0143,31.2,100.0,3.92,18.4,0.58,False
T010746,2025-09-10,14,HH099,DEV0144,13.1,98.6,6.58,42.7,0.2,False
T010747,2025-09-10,15,HH100,DEV0145,28.4,100.0,29.14,137.6,0.14,False
T010748,2025-09-10,15,HH102,DEV0148,14.8,90.3,20.0,146.3,0.58,False
T010749,2025-09-10,16,HH103,DEV0149,14.6,47.8,1.43,8.3,0.64,True
T010750,2025-09-10,13,HH108,DEV0155,14.1,94.3,36.0,169.1,0.54,False
T010751,2025-09-10,17,HH115,DEV0169,18.9,94.0,30.32,150.8,0.4,False
T010752,2025-09-10,19,HH118,DEV0173,27.1,100.0,3.35,18.8,0.17,False
T010753,2025-09-10,15,HH124,DEV0181,16.0,62.6,20.68,153.0,0.5,True
T010754,2025-09-10,18,HH126,DEV0184,26.0,64.5,2.93,15.6,0.27,True
T010755,2025-09-10,17,HH127,DEV0185,38.5,100.0,36.35,255.8,0.14,False
T010756,2025-09-10,13,HH132,DEV0191,32.7,100.0,17.16,110.4,0.45,False
T010757,2025-09-10,17,HH139,DEV0204,27.1,100.0,26.75,117.2,0.26,False
T010758,2025-09-11,17,HH002,DEV0002,38.4,100.0,34.99,164.2,0.33,False
T010759,2025-09-11,12,HH006,DEV0007,5.7,89.0,17.15,88.4,0.66,False
T010760,2025-09-11,15,HH010,DEV0014,35.6,100.0,38.38,171.2,0.24,False
T010761,2025-09-11,19,HH014,DEV0019,35.3,100.0,2.91,20.1,0.44,False
T010762,2025-09-11,14,HH017,DEV0022,18.2,93.6,16.82,123.3,0.56,False
T010763,2025-09-11,13,HH018,DEV0024,35.0,100.0,4.42,29.4,0.52,False
T010764,2025-09-11,16,HH024,DEV0034,30.5,100.0,40.66,174.7,0.77,False
T010765,2025-09-11,14,HH025,DEV0037,6.0,80.5,43.82,301.7,0.53,False
T010766,2025-09-11,19,HH029,DEV0043,11.8,92.9,42.9,192.0,0.62,False
T010767,2025-09-11,19,HH030,DEV0044,5.1,89.9,2.97,14.4,0.09,False
T010768,2025-09-11,12,HH031,DEV0045,14.4,84.0,35.44,253.3,0.29,False
T010769,2025-09-11,18,HH036,DEV0051,27.7,100.0,4.34,27.9,0.51,False
T010770,2025-09-11,13,HH037,DEV0053,19.0,100.0,3.81,21.6,0.41,False
T010771,2025-09-11,14,HH042,DEV0062,11.7,81.2,20.43,106.4,0.3,False
T010772,2025-09-11,14,HH046,DEV0068,25.7,100.0,34.92,197.3,0.09,False
T010773,2025-09-11,19,HH047,DEV0070,14.6,94.9,19.35,95.4,0.12,False
T010774,2025-09-11,14,HH049,DEV0073,13.2,90.6,3.25,19.6,0.09,False
T010775,2025-09-11,19,HH055,DEV0080,21.1,96.2,22.84,139.9,0.41,False
T010776,2025-09-11,17,HH058,DEV0086,14.5,86.1,2.58,11.9,0.29,False
T010777,2025-09-11,15,HH063,DEV0093,20.9,100.0,22.7,129.5,0.55,False
T010778,2025-09-11,19,HH066,DEV0098,12.7,49.7,2.4,16.8,0.36,True
T010779,2025-09-11,18,HH068,DEV0100,9.1,99.9,39.4,176.6,0.91,False
T010780,2025-09-11,17,HH070,DEV0102,39.0,91.4,1.73,10.6,0.21,True
T010781,2025-09-11,18,HH071,DEV0103,6.6,85.4,4.96,24.1,0.41,False
T010782,2025-09-11,17,HH078,DEV0114,11.1,85.8,26.3,183.0,0.45,False
T010783,2025-09-11,15,HH080,DEV0116,33.9,100.0,4.96,25.9,0.57,False
T010784,2025-09-11,19,HH092,DEV0134,29.5,100.0,31.51,186.6,0.4,False
T010785,2025-09-11,15,HH094,DEV0137,5.3,92.3,4.26,28.2,0.24,False
T010786,2025-09-11,14,HH102,DEV0148,38.1,100.0,16.4,70.4,0.47,False
T010787,2025-09-11,16,HH104,DEV0150,28.8,100.0,23.42,105.3,0.21,False
T010788,2025-09-11,16,HH105,DEV0151,19.1,100.0,4.04,19.9,0.25,False
T010789,2025-09-11,16,HH108,DEV0155,39.2,100.0,27.3,158.3,0.4,False
T010790,2025-09-11,18,HH111,DEV0162,38.0,100.0,27.28,148.7,0.63,False
T010791,2025-09-11,17,HH113,DEV0164,36.1,72.1,7.78,49.8,0.36,True
T010792,2025-09-11,19,HH115,DEV0169,13.6,97.8,34.01,147.3,0.64,False
T010793,2025-09-11,19,HH116,DEV0170,10.3,99.0,29.9,147.1,0.63,False
T010794,2025-09-11,15,HH117,DEV0171,19.2,100.0,2.91,18.0,0.4,False
T010795,2025-09-11,14,HH118,DEV0173,7.3,90.6,3.83,19.8,0.25,False
T010796,2025-09-11,14,HH119,DEV0174,24.5,100.0,22.57,108.6,0.18,False
T010797,2025-09-11,19,HH120,DEV0176,20.9,100.0,5.06,33.9,0.36,False
T010798,2025-09-11,17,HH123,DEV0180,33.9,100.0,13.81,75.3,0.32,False
T010799,2025-09-11,14,HH125,DEV0183,18.6,100.0,4.4,28.0,0.34,False
T010800,2025-09-11,14,HH133,DEV0194,7.1,89.4,47.15,255.7,0.18,False
T010801,2025-09-11,19,HH134,DEV0196,21.8,95.8,5.48,28.1,0.2,False
T010802,2025-09-11,14,HH136,DEV0199,35.2,100.0,29.87,200.4,0.55,False
T010803,2025-09-11,15,HH138,DEV0203,23.9,100.0,25.95,151.1,0.16,False
T010804,2025-09-11,14,HH140,DEV0206,32.4,100.0,17.44,97.9,0.43,False
T010805,2025-09-12,18,HH002,DEV0002,28.5,100.0,40.61,205.2,0.32,False
T010806,2025-09-12,19,HH003,DEV0004,18.1,95.1,30.65,175.9,0.52,False
T010807,2025-09-12,13,HH006,DEV0007,5.1,94.4,18.39,98.6,0.73,False
T010808,2025-09-12,18,HH009,DEV0013,34.0,100.0,3.7,18.2,0.15,False
T010809,2025-09-12,15,HH013,DEV0017,31.3,100.0,3.64,26.1,0.52,False
T010810,2025-09-12,15,HH015,DEV0020,24.8,100.0,2.56,15.3,0.34,False
T010811,2025-09-12,12,HH018,DEV0025,33.6,100.0,26.69,131.1,0.51,False
T010812,2025-09-12,16,HH019,DEV0026,8.3,84.8,25.7,125.7,0.29,False
T010813,2025-09-12,13,HH020,DEV0027,38.3,100.0,2.16,16.1,0.18,False
T010814,2025-09-12,16,HH021,DEV0029,31.0,100.0,2.76,12.4,0.31,False
T010815,2025-09-12,17,HH023,DEV0032,8.9,87.2,46.42,227.7,0.16,False
T010816,2025-09-12,15,HH024,DEV0035,25.0,100.0,41.03,227.6,0.65,False
T010817,2025-09-12,13,HH028,DEV0040,9.3,84.7,29.09,175.9,0.27,False
T010818,2025-09-12,18,HH031,DEV0046,18.6,100.0,42.33,221.7,0.29,False
T010819,2025-09-12,16,HH032,DEV0047,35.5,100.0,3.93,21.3,0.44,False
T010820,2025-09-12,19,HH035,DEV0050,15.1,100.0,28.78,187.7,0.27,False
T010821,2025-09-12,15,HH039,DEV0056,8.8,94.3,37.46,204.9,1.04,False
T010822,2025-09-12,18,HH042,DEV0062,19.5,100.0,23.67,137.7,0.27,False
T010823,2025-09-12,16,HH046,DEV0068,34.0,100.0,31.02,179.9,0.13,False
T010824,2025-09-12,13,HH048,DEV0071,16.0,97.7,33.07,234.9,0.08,False
T010825,2025-09-12,16,HH050,DEV0074,17.4,99.2,3.76,22.1,0.37,False
T010826,2025-09-12,15,HH054,DEV0079,30.0,100.0,3.29,23.4,0.34,False
T010827,2025-09-12,15,HH055,DEV0080,31.1,100.0,20.95,91.6,0.35,False
T010828,2025-09-12,16,HH059,DEV0087,12.5,94.2,4.74,25.0,0.22,False
T010829,2025-09-12,11,HH062,DEV0092,6.2,92.2,28.12,134.4,0.5,False
T010830,2025-09-12,18,HH063,DEV0094,5.3,95.2,3.06,15.4,0.54,False
T010831,2025-09-12,18,HH068,DEV0100,30.7,100.0,30.08,194.8,0.54,False
T010832,2025-09-12,18,HH069,DEV0101,9.6,96.1,47.73,311.3,0.18,False
T010833,2025-09-12,19,HH070,DEV0102,24.2,60.8,1.21,8.8,0.27,True
T010834,2025-09-12,17,HH071,DEV0103,36.0,100.0,4.03,29.3,0.37,False
T010835,2025-09-12,19,HH076,DEV0110,39.6,100.0,21.62,131.0,0.45,False
T010836,2025-09-12,11,HH077,DEV0111,16.7,94.4,6.06,38.3,0.32,False
T010837,2025-09-12,16,HH078,DEV0113,8.6,97.0,4.68,21.3,0.54,False
T010838,2025-09-12,16,HH082,DEV0121,22.1,100.0,33.65,250.8,0.44,False
T010839,2025-09-12,13,HH094,DEV0136,30.7,100.0,34.23,202.2,0.27,False
T010840,2025-09-12,16,HH104,DEV0150,36.9,100.0,20.76,121.3,0.27,False
T010841,2025-09-12,15,HH105,DEV0151,27.7,100.0,3.62,26.5,0.2,False
T010842,2025-09-12,17,HH106,DEV0152,34.1,100.0,34.73,209.6,0.14,False
T010843,2025-09-12,15,HH109,DEV0157,17.6,100.0,5.11,26.1,0.4,False
T010844,2025-09-12,14,HH111,DEV0162,33.2,100.0,29.39,206.5,0.65,False
T010845,2025-09-12,19,HH115,DEV0169,12.0,87.6,30.54,165.6,0.65,False
T010846,2025-09-12,16,HH117,DEV0171,8.7,84.5,2.73,20.3,0.39,False
T010847,2025-09-12,18,HH118,DEV0172,11.5,87.1,35.18,156.9,0.18,False
T010848,2025-09-12,16,HH120,DEV0176,19.4,97.1,4.97,25.0,0.28,False
T010849,2025-09-12,16,HH121,DEV0177,31.9,100.0,3.88,23.3,0.42,False
T010850,2025-09-12,19,HH131,DEV0190,6.2,91.9,4.03,17.6,0.42,False
T010851,2025-09-12,19,HH132,DEV0192,7.6,100.0,4.62,20.9,0.42,False
T010852,2025-09-12,18,HH136,DEV0199,29.2,100.0,32.64,167.3,0.43,False
T010853,2025-09-12,17,HH138,DEV0203,30.7,100.0,23.63,136.6,0.23,False
T010854,2025-09-13,17,HH001,DEV0001,18.9,100.0,27.9,146.6,0.28,False
T010855,2025-09-13,14,HH005,DEV0006,36.1,100.0,2.49,13.3,0.46,False
T010856,2025-09-13,16,HH008,DEV0011,14.8,94.3,5.09,33.7,0.71,False
T010857,2025-09-13,19,HH009,DEV0013,39.7,100.0,3.38,20.8,0.2,False
T010858,2025-09-13,18,HH010,DEV0014,5.1,83.4,46.66,227.2,0.26,False
T010859,2025-09-13,15,HH011,DEV0015,8.9,79.2,41.89,265.7,0.55,False
T010860,2025-09-13,14,HH019,DEV0026,14.0,90.1,25.56,109.9,0.3,False
T010861,2025-09-13,11,HH020,DEV0027,27.6,100.0,2.53,12.4,0.16,False
T010862,2025-09-13,18,HH022,DEV0030,31.1,100.0,3.1,16.2,0.44,False
T010863,2025-09-13,19,HH025,DEV0036,8.9,93.5,4.91,23.9,0.42,False
T010864,2025-09-13,19,HH027,DEV0039,24.6,94.9,2.25,14.8,0.25,False
T010865,2025-09-13,17,HH031,DEV0045,32.5,100.0,34.36,169.4,0.31,False
T010866,2025-09-13,15,HH037,DEV0053,9.0,95.1,4.05,21.9,0.8,False
T010867,2025-09-13,18,HH038,DEV0054,11.4,91.6,25.6,152.8,0.59,False
T010868,2025-09-13,19,HH039,DEV0058,24.4,100.0,3.63,19.8,0.94,False
T010869,2025-09-13,17,HH041,DEV0060,6.5,92.7,4.39,26.2,0.11,False
T010870,2025-09-13,19,HH045,DEV0067,31.1,100.0,35.41,172.0,0.71,False
T010871,2025-09-13,12,HH050,DEV0074,23.8,100.0,3.51,21.1,0.49,False
T010872,2025-09-13,13,HH051,DEV0075,33.2,100.0,3.27,16.8,0.47,False
T010873,2025-09-13,19,HH055,DEV0081,29.6,100.0,2.96,14.3,0.51,False
T010874,2025-09-13,19,HH056,DEV0083,14.2,49.4,7.7,56.8,0.43,True
T010875,2025-09-13,15,HH059,DEV0087,24.7,100.0,4.37,22.0,0.31,False
T010876,2025-09-13,19,HH060,DEV0089,35.0,100.0,17.23,79.5,0.56,False
T010877,2025-09-13,15,HH061,DEV0090,11.9,94.7,6.29,46.7,0.5,False
T010878,2025-09-13,17,HH067,DEV0099,34.6,100.0,5.23,34.5,0.53,False
T010879,2025-09-13,18,HH069,DEV0101,19.1,100.0,44.66,207.0,0.26,False
T010880,2025-09-13,19,HH070,DEV0102,27.0,75.7,1.61,11.5,0.23,True
T010881,2025-09-13,17,HH071,DEV0103,21.2,100.0,4.96,25.3,0.53,False
T010882,2025-09-13,19,HH073,DEV0105,22.8,100.0,4.71,24.7,0.17,False
